run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.rmse,metrics.mae,params.k,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName
ffd65b5cba64422faeba42fc8a1b73da,1,FINISHED,mlflow-artifacts:/1/ffd65b5cba64422faeba42fc8a1b73da/artifacts,2026-05-03 18:23:24.659000+00:00,2026-05-03 18:23:28.308000+00:00,1.10210404253166,0.8895968763671918,20,afee7c91af1f3733da52a8e303e5f0b587321069,root,LOCAL,/workspaces/MLOps-Lab/src/sweep.py,k=20
25728b2880e44a09ae8f6c94e87e79d6,1,FINISHED,mlflow-artifacts:/1/25728b2880e44a09ae8f6c94e87e79d6/artifacts,2026-05-03 18:23:21.400000+00:00,2026-05-03 18:23:24.402000+00:00,1.0981365941010903,0.8827159001322975,15,afee7c91af1f3733da52a8e303e5f0b587321069,root,LOCAL,/workspaces/MLOps-Lab/src/sweep.py,k=15
3d7f536a59f2449098b3ec0e4a951d50,1,FINISHED,mlflow-artifacts:/1/3d7f536a59f2449098b3ec0e4a951d50/artifacts,2026-05-03 18:23:19.076000+00:00,2026-05-03 18:23:21.185000+00:00,1.0841193832324514,0.8655452878520399,10,afee7c91af1f3733da52a8e303e5f0b587321069,root,LOCAL,/workspaces/MLOps-Lab/src/sweep.py,k=10
95fa4235725b4e2aaa6b4e3f0336a1d0,1,FINISHED,mlflow-artifacts:/1/95fa4235725b4e2aaa6b4e3f0336a1d0/artifacts,2026-05-03 18:23:17.285000+00:00,2026-05-03 18:23:18.825000+00:00,1.0108830356454281,0.8019937240207509,5,afee7c91af1f3733da52a8e303e5f0b587321069,root,LOCAL,/workspaces/MLOps-Lab/src/sweep.py,k=5
6c5426c6b134400a94a0bf71bd4d0dd8,1,FINISHED,mlflow-artifacts:/1/6c5426c6b134400a94a0bf71bd4d0dd8/artifacts,2026-05-03 18:23:15.581000+00:00,2026-05-03 18:23:17.046000+00:00,0.9989355728050051,0.7894415597809818,3,afee7c91af1f3733da52a8e303e5f0b587321069,root,LOCAL,/workspaces/MLOps-Lab/src/sweep.py,k=3
